User_ID,Time,Long,Lat,Country_Code
26623290@N02,2012-07-19 12:43:12.0,-79.063303,43.262487,23
8502118@N08,2013-10-14 10:30:53.0,21.012647,52.245863,163
40911801@N00,2010-07-08 18:15:38.0,-8.699283,51.633655,50
17965328@N00,2005-06-05 23:08:24.0,34.982528,31.835565,138
40911801@N00,2011-08-09 02:18:51.0,-7.890071,52.519992,50
71781509@N00,2006-08-09 11:51:41.0,12.483215,41.900232,85
21268537@N00,2009-06-02 11:44:25.0,30.30672,59.932739,174
78332988@N00,2003-12-27 12:00:34.0,-84.127807,9.958029,38
77193720@N00,2006-06-17 14:29:36.0,2.325536,48.85987,64
13689548@N05,2008-12-30 07:18:51.0,-.211572,51.506111,206
13515858@N06,2010-05-31 14:04:03.0,4.347238,50.853016,128
55506154@N00,2011-12-01 07:50:32.0,-63.054656,18.102618,240
98153629@N00,2008-03-15 11:29:49.0,11.259872,43.778727,85
43888331@N00,2006-07-23 00:57:52.0,-117.031173,32.536972,119
59353887@N00,2010-03-06 06:52:35.0,-6.27242,53.339502,50
61993185@N00,2006-06-17 07:00:17.0,12.479492,41.889387,85
24468935@N03,2008-06-27 06:33:49.0,11.574697,48.137654,71
59468408@N04,2011-05-29 21:06:52.0,2.190569,41.375936,187
64184609@N00,2007-07-14 11:22:22.0,77.557296,12.973445,82
45275862@N00,2010-02-26 14:04:33.0,-99.1251,19.42655,119
49503048699@N01,2010-10-14 19:04:14.0,139.683273,35.606834,88
53242241@N00,2009-12-27 11:06:56.0,100.491621,13.749322,194
95778894@N00,2005-03-08 20:35:21.0,-.141792,50.82974,206
34816987@N00,2007-10-05 10:18:28.0,103.85878,13.445999,24
26292851@N04,2011-01-22 14:25:07.0,-123.120567,49.281887,23
8495919@N02,2013-03-15 11:44:18.0,-71.978187,-13.516845,161
88981134@N00,2013-06-25 19:06:49.0,35.481666,38.765333,201
28832244@N05,2009-06-21 20:49:36.0,103.860969,13.370247,24
56617401@N00,2013-06-30 13:22:52.0,-71.978867,-13.516242,161
9774057@N03,2008-05-01 00:00:00.0,19.044284,47.518171,80
7276266@N05,2008-09-30 09:22:02.0,-66.130152,45.221777,23
16278399@N00,2011-10-03 09:14:04.0,-49.238315,-25.443034,20
54806507@N00,2013-02-14 00:00:08.0,153.0855,-26.385167,8
21854604@N00,2008-11-05 05:23:11.0,73.040285,26.291529,82
8502118@N08,2012-11-13 18:01:07.0,35.316627,-1.610728,91
93352468@N00,2014-04-03 15:19:52.0,23.324433,42.696997,21
18333300@N00,2011-08-15 09:23:28.0,-81.385474,19.30771,33
17037544@N00,2008-10-07 05:00:32.0,37.339096,-3.339067,204
28316081@N00,2008-09-14 03:54:30.0,-149.878063,-17.551654,63
84905000@N00,2011-04-17 14:59:58.0,126.849552,35.564927,95
69252813@N00,2007-07-27 06:26:42.0,4.59383,46.157956,64
55107041@N00,2009-06-08 08:47:31.0,135.781711,35.01638,88
74916999@N00,2009-08-25 21:23:47.0,-103.917961,18.943472,119
32944866@N04,2012-08-31 16:43:17.0,-.135162,51.502247,206
10171396@N00,2013-06-23 12:44:18.0,-88.568623,20.683079,119
47843247@N03,2011-10-20 23:56:47.0,8.672772,50.108956,71
8502118@N08,2013-01-03 18:45:13.0,151.214402,-33.853912,8
62929416@N00,2010-10-09 13:09:52.0,9.518494,48.547751,71
21668613@N02,2013-03-10 23:53:48.0,-63.012059,18.067469,240
71567878@N00,2003-07-08 02:56:19.0,2.35073,48.862682,64
25783238@N00,2005-08-05 22:59:38.0,139.686269,35.691251,88
73319287@N02,2013-04-16 17:05:55.0,-106.590687,23.684686,119
76931093@N00,2010-10-01 00:08:37.0,2.284362,48.832294,64
40443350@N00,2011-05-27 07:55:32.0,-2.358798,51.377436,206
95819651@N00,2009-03-25 13:20:36.0,-91.560444,-.051498,48
13906148@N00,2008-05-10 15:09:34.0,-.177884,51.502805,206
83413148@N00,2010-11-17 12:38:40.0,126.95842,37.574302,95
26312642@N00,2008-04-30 20:20:43.0,6.096296,46.225616,192
80361362@N00,2013-02-10 14:19:26.0,4.8835,52.359666,153
55012801@N00,2008-05-10 11:36:19.0,-72.153183,-13.2989,161
26686573@N00,2012-05-04 14:52:04.0,-123.377838,48.422821,23
82256568@N03,2014-02-16 07:48:08.0,151.21775,-33.867031,8
66626457@N04,2012-06-29 18:17:44.0,13.634494,45.955272,85
11563230@N04,2011-05-13 13:04:58.0,-7.468804,41.740601,165
64792593@N03,2013-07-14 09:10:52.0,103.856604,1.289212,185
19452106@N00,2012-04-09 19:59:22.0,139.700833,35.6595,88
40919817@N00,2013-01-02 03:59:34.0,32.645273,25.698617,49
77179348@N00,2010-06-04 12:07:15.0,8.242324,49.971319,71
12957181@N00,2006-01-23 13:17:52.0,18.403559,-33.958556,179
60597745@N00,2010-03-06 16:12:20.0,12.483226,41.900987,85
86052519@N00,2013-11-28 10:34:32.0,-4.304525,55.882603,206
33328641@N00,2011-12-27 13:41:33.0,108.438025,11.938516,215
77488106@N00,2010-06-05 11:16:04.0,-1.086788,53.96289,206
51307422@N06,2010-12-27 13:10:14.0,-88.553495,17.355553,14
35032604@N00,2008-11-11 12:54:10.0,-65.811667,18.28164,173
10753294@N05,2007-10-15 08:13:42.0,9.184055,40.249987,85
59467983@N06,2012-10-28 06:14:18.0,10.014166,53.578,71
42139271@N00,2009-05-05 16:34:50.0,16.396456,48.215973,56
93789369@N00,2013-07-02 00:28:16.0,9.991666,53.555555,71
55767727@N00,2007-03-25 06:40:48.0,121.376953,31.428663,29
93049950@N00,2007-12-23 16:57:08.0,-96.713333,17.067615,119
35034362831@N01,2005-04-18 22:08:01.0,101.71606,3.158941,120
23245178@N08,2006-07-16 02:50:12.0,6.825513,45.933699,64
16278399@N00,2007-06-08 13:02:28.0,-52.455425,-23.080205,20
42494318@N00,2014-01-18 17:45:06.0,116.307296,39.978916,29
76701708@N00,2006-04-27 19:56:02.0,-86.956787,20.820308,119
63262340@N00,2006-02-20 18:33:12.0,-.142081,51.515272,206
45527691@N00,2008-05-23 14:00:57.0,-.178892,51.501403,206
80975088@N00,2004-07-05 00:00:00.0,-3.197793,55.953236,206
105498794@N02,2013-10-11 00:22:51.0,-86.396484,15.156973,78
21550937@N03,2011-11-17 08:43:18.0,-2.424716,37.039421,187
27637456@N06,2011-04-06 17:16:46.0,-7.043861,42.707677,187
38331851@N00,2013-05-26 18:59:01.0,-4.976175,34.058294,113
40584328@N00,2011-06-17 15:15:21.0,77.612078,12.97424,82
35034356271@N01,1991-06-20 23:38:30.0,6.992111,51.040368,71
35558720@N03,2012-09-06 21:46:19.0,4.408006,50.833697,128
12420978@N07,2012-05-11 12:43:10.0,-72.544328,-13.165131,161
26216388@N02,2012-06-04 15:30:19.0,179.366226,-16.75129,60
47554402@N00,2010-01-01 19:03:52.0,2.122674,48.80422,64
37644376@N00,2012-07-11 17:21:48.0,103.224333,13.1105,24
8246716@N04,2008-08-06 14:20:43.0,-86.952924,20.511474,119
31795943@N00,2007-03-13 09:47:39.0,-81.386203,19.279144,33
56731143@N00,2006-12-03 04:20:16.0,4.887939,52.363765,153
91409706@N00,2011-10-18 08:39:32.0,-78.797667,-.897667,48
15271731@N00,2008-10-05 05:22:35.0,-73.566848,45.518241,23
61963330@N00,2012-02-14 13:16:47.0,-78.640136,26.541851,12
77179348@N00,2011-04-17 16:34:03.0,-73.558873,45.514566,23
95158573@N00,2012-08-20 01:00:39.0,13.406925,52.520399,71
34342668@N00,2013-07-20 21:53:43.0,-79.377036,43.635795,23
37403827@N00,2006-10-03 20:42:17.0,-6.258945,53.347272,50
35067687@N04,2011-05-24 06:30:26.0,67.734397,47.71033,97
42203119@N00,2009-03-27 15:03:40.0,78.533502,17.456925,82
44124462151@N01,2012-09-27 16:02:40.0,-9.147097,38.716743,165
17004938@N00,2004-12-26 06:07:22.0,-1.461181,51.590722,206
25305839@N07,2009-07-23 04:25:42.0,25.368547,36.65933,73
58255533@N03,2011-06-08 15:46:08.0,41.809999,53.446111,174
41643918@N00,2012-12-31 15:41:14.0,14.423643,50.091725,57
42928885@N00,2008-04-27 07:35:08.0,10.395169,63.427913,154
8640864@N03,2010-07-11 17:23:57.0,2.170116,41.385712,187
40243520@N02,2007-01-02 08:56:29.0,14.421476,50.063661,57
77179348@N00,2010-07-10 15:35:56.0,8.212361,50.036102,71
22742168@N07,2011-05-21 15:10:50.0,-73.570764,45.515561,23
40136918@N05,2012-03-15 04:19:19.0,129.064207,35.487266,95
56435120@N00,2006-07-08 11:38:47.0,4.402084,51.232177,128
30978614@N02,2009-08-10 12:09:40.0,-77.136726,18.406003,89
22693590@N00,2007-04-03 23:11:41.0,2.343156,48.88673,64
62086265@N08,2011-11-05 13:33:39.0,6.761516,51.218053,71
22224217@N00,2008-08-14 23:30:52.0,121.440124,31.245681,29
38883104@N00,2012-12-29 17:52:02.0,-79.37442,43.650383,23
7545702@N07,2007-11-26 11:52:07.0,22.91,15.55,35
56008930@N00,2007-12-08 11:50:41.0,27.561264,53.900697,101
69691418@N00,2012-05-24 10:11:00.0,-3.946537,48.34963,64
63551190@N00,2010-01-17 01:54:06.0,-1.987109,43.323632,187
97085466@N00,2003-01-07 23:16:32.0,-69.127424,12.268197,226
28232089@N04,2013-02-18 07:24:14.0,-74.070854,4.616635,37
87901091@N00,2005-09-10 13:51:59.0,16.436233,43.177642,79
9410783@N02,2010-11-12 13:19:26.0,12.454606,41.905063,85
10177477@N00,2008-08-08 18:39:42.0,-71.990232,-13.514321,161
8593553@N05,2006-10-09 04:38:29.0,2.284512,48.832365,64
44877585@N08,2012-11-28 19:46:37.0,-66.862953,10.483053,213
38102495@N00,2013-01-05 19:27:55.0,96.107443,22.014867,17
49503179907@N01,2008-03-31 11:32:23.0,-84.67163,9.668107,38
99456501@N00,2003-09-23 17:27:42.0,-.019301,51.5036,206
58255533@N03,2011-10-22 08:49:05.0,71.916666,26.916666,82
49998283@N00,2008-04-25 15:01:51.0,-2.359979,51.380901,206
40994485@N04,2011-08-10 03:22:29.0,67.678939,33.93045,30
66556457@N02,2011-02-22 19:13:24.0,-3.478803,48.834724,64
24736216@N07,1964-05-26 00:00:00.0,9.991636,53.555765,71
85826122@N00,2005-08-15 18:35:44.0,13.339453,52.50209,71
52015062@N00,2007-04-25 03:02:54.0,103.838578,1.301419,185
39153537@N02,2007-08-16 10:59:05.0,-89.571533,14.038008,54
62736719@N00,2009-06-21 16:18:41.0,-.707588,52.014449,206
34166506@N00,2005-11-03 01:06:31.0,-.017552,51.503827,206
97863854@N00,2009-07-16 04:52:55.0,123.913055,9.6275,172
28592559@N05,2010-02-20 07:06:14.0,12.062087,45.779361,85
84069347@N00,2005-07-04 14:20:03.0,26.523056,-33.299542,179
35118454@N00,2008-11-29 12:56:30.0,-3.196472,55.95523,206
33393854@N00,2013-10-15 14:46:39.0,26.0896,44.449489,170
95303040@N00,2014-01-25 00:50:33.0,121.73,25.13,245
8439753@N07,2013-05-03 17:19:59.0,-63.128368,18.051879,241
70806177@N00,2013-05-19 12:47:53.0,137.968833,36.238666,88
24532895@N00,2005-03-24 17:18:44.0,-85.799789,12.683214,158
11207385@N08,2010-09-13 02:50:42.0,-75.542335,4.706311,37
78049399@N00,2013-05-30 16:33:49.0,13.448684,52.505174,71
48018466@N00,2012-03-24 16:43:09.0,139.7055,35.754333,88
41101301@N08,2011-10-30 06:12:50.0,-.133721,51.502215,206
17365853@N00,2006-09-02 01:38:06.0,-74.053924,4.664147,37
37408479@N00,2006-07-02 16:09:48.0,-2.858505,54.582409,206
31173559@N07,2011-11-07 07:41:12.0,-79.378216,43.649149,23
47573122@N05,2012-03-10 15:32:42.0,136.218296,36.065102,88
98153629@N00,2007-11-23 21:51:31.0,4.49208,52.156822,153
85724483@N00,2011-07-31 12:27:44.0,2.33681,48.861736,64
80641020@N00,2010-01-09 15:07:18.0,-85.639715,11.487005,158
62227491@N00,2010-06-09 01:26:12.0,13.379116,52.512355,71
58255533@N03,2011-09-19 21:36:13.0,91.483333,23.533333,82
37043598@N02,2009-07-04 17:08:37.0,4.541645,52.389832,153
98334721@N00,2012-08-26 15:11:59.0,15.8975,38.678333,85
47448228@N07,2011-11-19 02:25:10.0,31.270523,30.035811,49
19279971@N07,2008-06-21 08:14:01.0,14.436035,40.822643,85
10687935@N04,2013-04-21 14:33:41.0,9.182167,45.467956,85
43554380@N00,2013-06-27 12:42:34.0,1.908531,41.282386,187
96983611@N00,2008-01-04 11:37:24.0,-9.423652,52.972254,50
22974618@N00,2007-11-04 10:08:41.0,37.63916,55.832143,174
41762542@N00,2011-03-06 15:09:58.0,-114.333895,27.255861,119
51636307@N00,2005-11-07 12:52:09.0,120.207853,22.990081,245
21327136@N00,2005-08-10 11:37:35.0,34.772415,32.074938,84
40295335@N00,2011-07-20 17:50:00.0,131.052303,32.885065,88
83413148@N00,2013-03-24 19:52:48.0,116.330881,39.993446,29
26781577@N07,2013-10-26 05:59:32.0,103.88958,13.434947,24
96914291@N00,2005-12-29 08:01:19.0,129.860115,32.774429,88
43316791@N00,2011-09-05 05:11:44.0,23.726627,37.971411,73
65317062@N00,2006-07-19 17:51:15.0,22.22783,38.359628,73
7551546@N08,1995-07-11 08:56:19.0,-81.663565,45.258107,23
17037544@N00,2008-10-14 02:55:49.0,37.351455,-3.07478,204
26953850@N04,2009-04-01 11:52:01.0,106.699218,10.777456,215
94046393@N00,2003-10-23 14:47:57.0,.495538,51.380392,206
27637456@N06,2010-10-21 15:13:11.0,-10.076456,53.992393,50
66622362@N00,2007-09-22 12:55:35.0,2.343193,48.885774,64
34816987@N00,2009-07-26 09:28:15.0,121.480979,31.228917,29
12168005@N00,2009-10-11 04:49:50.0,8.76194,50.811033,71
79248695@N00,2008-02-26 06:05:43.0,-1.858663,51.416498,206
88016824@N00,2012-10-21 16:15:22.0,139.599043,36.757074,88
40958113@N00,2013-07-02 04:54:55.0,-.901908,51.537153,206
46271629@N00,2004-12-11 03:45:56.0,19.850728,45.251053,237
8402476@N04,2013-03-18 06:48:24.0,-1.255334,51.750833,206
50907122@N00,2012-07-02 20:56:04.0,-84.078898,46.300096,23
16278399@N00,2011-10-03 15:01:09.0,-49.280945,-25.439245,20
69885439@N07,2009-08-09 11:31:00.0,14.432773,50.080828,57
59964550@N00,2007-06-15 19:28:13.0,-3.204574,55.955639,206
17155295@N00,2009-04-05 09:38:39.0,135.832214,34.682699,88
77759596@N00,2008-12-27 14:54:05.0,6.416831,51.128165,71
28638766@N00,2006-10-07 08:20:45.0,13.045191,47.796349,56
8071066@N04,2011-07-30 13:32:22.0,10.267355,47.130652,56
41894197861@N01,2012-10-09 05:43:54.0,13.401609,52.529599,71
14199805@N06,2012-01-25 13:57:25.0,-.143938,51.51148,206
36854060@N00,2006-05-01 15:24:30.0,-72.545127,-13.1629,161
29501028@N00,2003-11-04 22:13:15.0,-84.026527,9.351004,38
70408381@N00,2005-05-29 22:23:10.0,14.428121,50.079874,57
50972268@N00,2002-07-01 00:00:00.0,-91.524524,14.841598,74
77941958@N05,1916-08-01 00:00:00.0,9.45726,52.504089,71
66626457@N04,2012-07-02 16:58:12.0,17.6708,44.227777,15
75249262@N08,2012-10-18 16:38:14.0,6.76,51.220833,71
34961066@N00,2008-03-30 00:00:02.0,-82.985331,42.33627,23
13595617@N00,2006-10-08 13:09:32.0,-.124969,51.510451,206
14493914@N00,2009-04-22 23:46:25.0,4.358975,50.847898,128
21668613@N02,2013-11-17 22:30:14.0,-63.128295,18.051879,241
14966804@N03,2009-06-29 19:01:30.0,13.370255,52.526941,71
96914982@N00,2012-03-26 09:58:47.0,-3.163391,51.464816,206
9788232@N03,2011-09-25 10:58:39.0,-4.210334,53.221255,206
94046393@N00,2012-04-14 11:47:38.0,-.414905,51.491591,206
55899488@N00,2007-09-24 12:05:38.0,7.320005,48.857748,64
7760104@N06,2013-01-08 08:38:25.0,-.14574,51.566346,206
7714905@N06,2006-04-09 10:40:53.0,11.865234,42.423456,85
19068112@N00,2013-05-11 15:46:26.0,5.021166,44.026666,64
7955943@N06,2005-01-01 05:23:27.0,4.547138,52.271781,153
87859676@N00,2010-03-19 10:46:51.0,-58.425558,-34.588277,7
44124380238@N01,2014-03-01 06:20:10.0,72.822875,18.994608,82
10298101@N05,2005-11-14 05:56:30.0,35.232864,31.77521,138
51212909@N02,2011-11-21 17:34:53.0,174.865575,-41.067487,159
85216269@N00,2009-01-25 11:15:32.0,105.429611,12.008847,24
10913760@N04,2012-06-04 22:31:08.0,-4.784867,37.875856,187
63825149@N00,2008-07-12 08:08:43.0,5.32854,60.388628,154
98321778@N00,2011-01-21 20:02:31.0,-73.549282,45.509061,23
77866964@N00,2010-08-06 01:08:27.0,9.92591,56.022112,44
74221558@N00,2008-06-25 19:38:06.0,11.253229,43.767971,85
86931652@N00,2008-11-23 05:38:47.0,6.769638,51.226237,71
19479358@N00,2010-03-01 06:54:11.0,32.654191,25.716386,49
84578284@N00,2010-04-01 18:34:00.0,11.281714,43.764802,85
35722886@N08,2009-07-26 16:52:16.0,2.309301,48.869485,64
97127962@N00,2004-04-15 15:24:11.0,100.538206,13.716038,194
20354625@N00,2007-07-07 16:01:52.0,-.132436,51.50762,206
28914176@N08,2011-04-01 10:53:36.0,-82.424433,42.999421,23
32654149@N00,2007-07-14 13:22:41.0,-21.925964,64.144161,81
39380533@N07,2010-05-19 00:24:31.0,35.490303,33.898774,99
8164962@N03,2013-12-05 11:03:05.0,115.262877,-8.525251,224
46417125@N04,2010-02-08 10:58:08.0,-82.429132,42.979817,23
94325254@N00,2011-06-25 20:32:36.0,30.322994,59.934052,174
88904882@N00,2005-08-27 23:45:38.0,39.791207,-86.053172,144
10546451@N00,2008-05-11 17:58:11.0,-.748507,51.563439,206
48600075213@N01,2006-06-17 14:39:25.0,139.547481,35.321568,88
71486434@N00,2007-10-14 14:00:00.0,-113.626592,53.522681,23
97402086@N00,2012-10-02 13:47:16.0,2.287197,48.832866,64
88575890@N00,2009-04-25 14:09:09.0,-1.561775,51.207784,206
73384102@N00,2013-04-02 16:30:43.0,79.845,6.932166,25
36827169@N00,2004-12-05 23:33:33.0,2.294082,48.858814,64
33882008@N00,2012-05-12 16:34:12.0,-79.534149,8.951682,164
87266192@N00,2012-05-19 08:41:31.0,4.63314,52.390058,153
54058921@N00,2012-09-08 03:51:25.0,30.122087,51.380888,207
19194113@N00,2007-05-29 00:39:35.0,126.986846,37.579412,95
7552795@N03,2010-10-21 14:35:23.0,-100.294876,25.66876,119
27233912@N07,2009-08-17 11:41:28.0,-6.558322,53.124731,50
84013956@N00,2007-07-05 14:41:56.0,7.361995,43.728244,64
29833755@N08,2011-01-30 02:03:34.0,141.306881,43.081771,88
8712554@N02,2006-09-27 11:46:51.0,23.960666,38.156156,73
18866489@N00,2005-07-10 17:19:25.0,-80.982542,43.37149,23
35588691@N05,2010-04-12 17:14:05.0,170.822811,-45.325539,159
7531619@N05,2010-11-02 05:41:17.0,32.255344,-13.407487,222
77179348@N00,2010-07-10 16:19:06.0,8.245205,50.082494,71
92332153@N00,2010-01-28 13:24:12.0,108.945922,34.259486,29
60602206@N00,2002-10-17 17:34:45.0,-61.182861,13.239945,212
99385068@N00,2009-09-10 12:20:37.0,8.12543,52.407594,71
11611067@N02,2013-11-05 23:38:35.0,-5.602855,36.013119,187
22633351@N03,2007-01-09 03:52:31.0,106.328003,16.6115,98
31650243@N03,2006-06-16 15:21:54.0,-85.847854,10.288318,38
42697379@N00,1997-03-24 00:21:30.0,2.167126,41.383676,187
31699569@N00,2010-06-15 12:59:39.0,11.270427,43.758391,85
71668585@N00,2010-08-28 20:21:09.0,140.116833,36.076,88
10271461@N00,2010-08-07 09:15:37.0,16.358334,48.203667,56
48802982@N00,2010-06-27 15:36:54.0,120.200333,22.997166,245
37998051@N00,2014-03-20 19:40:34.0,55.274276,25.19698,227
29043563@N00,2007-12-12 02:25:01.0,35.881347,31.947501,90
29241010@N00,2007-09-20 10:34:57.0,16.443636,43.167861,79
43679659@N00,2008-06-01 17:49:20.0,-7.530291,53.26106,50
82394503@N00,2008-06-19 06:31:12.0,19.054069,47.500503,80
44268737@N04,2010-04-17 08:12:28.0,-2.4756,50.624298,206
19868111@N00,2010-06-26 11:11:17.0,9.859761,46.499663,192
9025385@N07,2012-08-29 18:20:20.0,115.2565,-8.524,224
7190531@N02,2008-08-12 17:41:15.0,-7.209262,39.965591,165
21550937@N03,2011-11-18 08:04:56.0,-1.888532,37.006254,187
22644739@N00,2002-08-16 10:02:58.0,-84.746972,46.964738,23
102237062@N02,2014-03-30 16:09:06.0,150.710005,-34.149681,8
63457916@N00,2001-03-28 10:27:50.0,12.476917,41.898571,85
46271629@N00,2009-10-18 04:23:11.0,35.247573,29.625399,90
82394503@N00,2008-01-02 07:49:37.0,-58.372936,-34.612583,7
70323761@N00,2011-05-18 20:00:24.0,135.476288,34.668638,88
82394503@N00,2008-06-28 00:22:48.0,35.076942,32.919727,84
22254904@N06,2013-09-27 09:15:37.0,-2.194681,52.03048,206
49561754@N00,2012-07-31 10:56:29.0,-21.932079,64.145602,81
93678157@N00,2009-06-26 13:26:16.0,13.446,52.464166,71
70929875@N00,2007-10-18 04:18:57.0,-2.12594,51.413822,206
44124284226@N01,2011-09-21 13:15:45.0,2.296666,48.875555,64
57621379@N00,2007-04-05 18:45:31.0,101.695777,3.147083,120
12693197@N06,2013-08-24 17:10:08.0,10.68592,59.907086,154
86285103@N00,2008-06-13 14:54:40.0,-84.827156,10.321336,38
8070778@N02,2012-11-23 16:13:16.0,-.128573,51.514769,206
27183443@N00,2006-07-09 16:41:20.0,-8.56896,51.931369,50
79877212@N00,2008-08-03 21:20:55.0,130.742969,32.740504,88
79169260@N00,2008-09-15 16:45:33.0,8.335407,47.052612,192
24414055@N00,2006-09-16 09:53:02.0,4.345092,50.858843,128
91783980@N05,2013-10-06 10:05:05.0,7.017,43.548833,64
45417981@N00,2001-09-12 10:03:23.0,-9.141311,53.051274,50
37101117@N02,2011-02-05 19:51:21.0,103.883833,13.375833,24
81848377@N00,2011-01-10 04:40:36.0,-70.613164,-33.423167,32
83413148@N00,2008-09-07 07:56:55.0,-8.615673,41.143139,165
8938598@N08,2009-05-17 09:53:31.0,-77.338256,25.076016,12
7706872@N02,2011-04-02 03:21:20.0,11.568281,48.138835,71
54717162@N00,2013-02-10 15:51:31.0,141.354872,43.060719,88
44356659@N00,2010-12-27 01:47:35.0,-.076518,51.508795,206
9462200@N08,2010-04-16 11:36:22.0,-105.439224,20.871644,119
25622716@N02,2008-08-25 04:00:07.0,34.053668,44.445178,207
48393269@N00,2007-03-29 20:33:59.0,-123.159742,49.253912,23
47637743@N00,2008-03-29 14:57:05.0,-1.264704,51.060069,206
21988875@N00,2013-09-27 23:41:41.0,120.318891,23.192675,245
20901724@N00,2009-05-26 11:22:46.0,12.491658,41.889599,85
36888274@N00,2007-10-13 16:55:48.0,139.798736,35.717018,88
20087702@N00,2006-02-23 08:22:35.0,6.949217,43.530395,64
8502118@N08,2012-03-08 07:49:39.0,-53.678248,-18.148456,20
8701764@N02,2007-11-13 11:53:15.0,-2.359764,51.381176,206
58255533@N03,2011-07-19 16:02:00.0,16.433333,7.25,39
87277564@N00,2005-07-11 15:38:24.0,-73.557415,45.525953,23
19279971@N07,2008-06-23 02:36:47.0,12.451103,41.902372,238
50125742@N07,2013-12-17 15:13:42.0,-78.512913,-.219093,48
16278399@N00,2009-03-01 19:34:10.0,-52.455425,-23.080205,20
24776728@N08,2010-07-11 00:33:33.0,35.218734,31.779839,138
49503048699@N01,2009-12-05 18:51:24.0,-.139817,51.520706,206
87533529@N00,2005-08-05 12:11:03.0,-79.389106,43.641395,23
61577908@N00,2008-06-20 14:47:34.0,-58.973122,-34.290794,7
79439896@N00,2012-05-07 03:22:35.0,1.576859,50.635363,64
69152194@N00,2008-07-17 16:43:42.0,-5.035858,56.405941,206
18966792@N00,2007-01-05 19:35:27.0,25.057958,60.345595,59
24468935@N03,2008-08-04 06:15:07.0,8.710334,49.411824,71
99785739@N00,2007-11-18 20:49:10.0,35.22957,31.778457,138
40958113@N00,2007-10-01 18:57:13.0,11.549216,48.133172,71
27703797@N06,2013-03-30 18:30:27.0,18.53238,-33.957481,179
40202457@N00,2006-07-02 12:18:17.0,13.389587,52.526248,71
11272361@N08,2008-02-03 11:11:27.0,-89.218297,13.8036,54
72568835@N00,2009-05-19 00:58:14.0,153.021612,-27.468535,8
48973657@N00,2008-03-18 02:35:20.0,114.180135,22.276547,129
7509910@N04,2011-05-10 08:16:21.0,9.152641,48.836192,71
17277074@N00,2006-10-14 14:09:38.0,-123.467445,48.565646,23
65367662@N00,2008-07-12 12:27:15.0,34.57,49.73375,207
84905000@N00,2010-07-24 14:47:04.0,126.335413,36.499752,95
96223380@N02,2013-08-15 11:40:57.0,13.738962,51.058585,71
45975345@N00,2013-09-05 21:07:49.0,13.269016,52.501586,71
54010592@N03,2012-01-01 21:04:50.0,-3.701861,40.414782,187
47383196@N00,2000-02-01 00:00:00.0,-2.163362,40.038983,187
61993185@N00,2006-06-24 09:48:11.0,12.525787,41.903299,85
70408381@N00,2009-05-27 15:56:19.0,2.120339,48.804786,64
23748404@N00,2012-04-04 07:56:40.0,19.05063,47.486572,80
10069023@N00,2014-03-13 15:34:54.0,28.990122,41.052775,201
44646287@N00,2011-04-19 07:23:04.0,-79.459533,43.73009,23
11847703@N05,2010-09-09 07:26:00.0,23.115891,-19.159637,181
37738908@N00,2012-04-17 12:33:56.0,-99.138793,19.331192,119
71365354@N00,2005-12-30 14:59:48.0,-77.972459,18.097397,89
47677561@N00,2009-11-22 16:52:22.0,-17.433573,14.724272,182
93427598@N00,2012-06-30 16:13:51.0,29.913196,-1.288553,205
29501028@N00,2008-12-06 13:52:14.0,5.064697,52.402418,153
46155066@N00,2010-02-16 06:49:03.0,-2.486729,52.706607,206
56871759@N00,2011-07-15 10:45:26.0,-58.393582,-34.587302,7
52057668@N00,2008-07-04 12:03:08.0,2.131969,48.806665,64
47637743@N00,2010-07-02 03:24:47.0,31.256682,30.032597,49
51378257@N00,2012-01-21 15:53:26.0,-99.161739,19.352448,119
53125271@N04,2011-10-23 12:57:18.0,140.1743,36.039,88
16278399@N00,2007-05-24 09:43:38.0,-56.489295,-21.126218,20
60548068@N00,2009-01-10 15:55:14.0,18.534021,54.520661,163
93525584@N00,2011-06-16 11:26:07.0,-84.646654,10.471016,38
87605170@N00,2013-09-13 08:28:41.0,139.768924,35.662177,88
38331851@N00,2012-06-12 15:56:50.0,18.420381,-33.906332,179
8458252@N05,2008-04-14 15:08:49.0,4.834123,45.760348,64
49561754@N00,2012-08-05 09:47:39.0,13.449325,52.507027,71
31254726@N03,2008-05-01 14:21:44.0,-77.053298,-12.067355,161
53701761@N00,2006-08-24 16:09:36.0,13.196328,55.70464,190
73621375@N00,2006-04-29 18:47:44.0,-.119782,51.503423,206
37175615@N00,2007-08-18 23:22:37.0,12.568155,55.673597,44
29705145@N00,2010-06-28 04:14:54.0,105.119848,10.710384,215
62408939@N00,2003-04-30 06:46:51.0,151.221089,-33.860509,8
67194633@N00,2008-07-20 15:21:42.0,4.452338,51.925002,153
73364264@N00,2009-10-11 16:15:58.0,2.368412,48.853396,64
74733773@N00,2007-05-15 05:22:16.0,-3.698315,39.131857,187
70134426@N00,2009-10-14 16:09:33.0,13.35158,38.111133,85
54223958@N00,2008-01-01 14:27:01.0,106.68497,10.787841,215
31819174@N07,2009-07-12 02:09:14.0,-35.007247,-8.518976,20
72671243@N00,2010-06-19 19:02:06.0,-123.133392,49.204588,23
33106392@N08,2010-12-04 18:50:07.0,-48.6043,-26.102278,20
88011404@N00,2008-01-27 19:30:13.0,-79.756643,43.684333,23
